class name;;Method name;;number of detected pattern;;method Declaration;;parameter;;number of occurrences;;occurrenceType;;unitOnwhichOccurrenceIsDetected;;commentFragment
*;;*;;*;;*;;*;;*;;FieldRef for param;;$i0 = r1.<java.awt.Dimension: int width>;;pattern detected param  r1 must not be null  because used in  FieldRef 
*;;*;;*;;*;;*;;*;;FieldRef for param;;$i1 = r1.<java.awt.Dimension: int height>;;pattern detected param  r1 must not be null  because used in  FieldRef 
java.awt.Rectangle;;contains;;1;;public boolean contains(java.awt.Point);;;;;;;;;;
*;; * ;; * ;;*;;r1;;2;;;;;;
*;;*;;*;;*;;*;;*;;FieldRef for param;;$i0 = r1.<java.awt.Point: int x>;;pattern detected param  r1 must not be null  because used in  FieldRef 
*;;*;;*;;*;;*;;*;;FieldRef for param;;$i1 = r1.<java.awt.Point: int y>;;pattern detected param  r1 must not be null  because used in  FieldRef 
java.awt.Rectangle;;contains;;1;;public boolean contains(java.awt.Rectangle);;;;;;;;;;
*;; * ;; * ;;*;;r1;;4;;;;;;
*;;*;;*;;*;;*;;*;;FieldRef for param;;$i0 = r1.<java.awt.Rectangle: int x>;;pattern detected param  r1 must not be null  because used in  FieldRef 
*;;*;;*;;*;;*;;*;;FieldRef for param;;$i1 = r1.<java.awt.Rectangle: int y>;;pattern detected param  r1 must not be null  because used in  FieldRef 
*;;*;;*;;*;;*;;*;;FieldRef for param;;$i2 = r1.<java.awt.Rectangle: int width>;;pattern detected param  r1 must not be null  because used in  FieldRef 
*;;*;;*;;*;;*;;*;;FieldRef for param;;$i3 = r1.<java.awt.Rectangle: int height>;;pattern detected param  r1 must not be null  because used in  FieldRef 
java.awt.Rectangle;;intersects;;1;;public boolean intersects(java.awt.Rectangle);;;;;;;;;;
*;; * ;; * ;;*;;r1;;4;;;;;;
*;;*;;*;;*;;*;;*;;FieldRef for param;;i2 = r1.<java.awt.Rectangle: int width>;;pattern detected param  r1 must not be null  because used in  FieldRef 
*;;*;;*;;*;;*;;*;;FieldRef for param;;i3 = r1.<java.awt.Rectangle: int height>;;pattern detected param  r1 must not be null  because used in  FieldRef 
*;;*;;*;;*;;*;;*;;FieldRef for param;;i6 = r1.<java.awt.Rectangle: int x>;;pattern detected param  r1 must not be null  because used in  FieldRef 
*;;*;;*;;*;;*;;*;;FieldRef for param;;i7 = r1.<java.awt.Rectangle: int y>;;pattern detected param  r1 must not be null  because used in  FieldRef 
java.awt.Rectangle;;intersection;;1;;public java.awt.Rectangle intersection(java.awt.Rectangle);;;;;;;;;;
*;; * ;; * ;;*;;r1;;4;;;;;;
*;;*;;*;;*;;*;;*;;FieldRef for param;;i2 = r1.<java.awt.Rectangle: int x>;;pattern detected param  r1 must not be null  because used in  FieldRef 
*;;*;;*;;*;;*;;*;;FieldRef for param;;i3 = r1.<java.awt.Rectangle: int y>;;pattern detected param  r1 must not be null  because used in  FieldRef 
*;;*;;*;;*;;*;;*;;FieldRef for param;;$i14 = r1.<java.awt.Rectangle: int width>;;pattern detected param  r1 must not be null  because used in  FieldRef 
*;;*;;*;;*;;*;;*;;FieldRef for param;;$i17 = r1.<java.awt.Rectangle: int height>;;pattern detected param  r1 must not be null  because used in  FieldRef 
java.awt.Rectangle;;union;;1;;public java.awt.Rectangle union(java.awt.Rectangle);;;;;;;;;;
*;; * ;; * ;;*;;r1;;4;;;;;;
*;;*;;*;;*;;*;;*;;FieldRef for param;;$i12 = r1.<java.awt.Rectangle: int width>;;pattern detected param  r1 must not be null  because used in  FieldRef 
*;;*;;*;;*;;*;;*;;FieldRef for param;;$i13 = r1.<java.awt.Rectangle: int height>;;pattern detected param  r1 must not be null  because used in  FieldRef 
*;;*;;*;;*;;*;;*;;FieldRef for param;;i6 = r1.<java.awt.Rectangle: int x>;;pattern detected param  r1 must not be null  because used in  FieldRef 
*;;*;;*;;*;;*;;*;;FieldRef for param;;i7 = r1.<java.awt.Rectangle: int y>;;pattern detected param  r1 must not be null  because used in  FieldRef 
java.awt.Rectangle;;add;;1;;public void add(java.awt.Point);;;;;;;;;;
*;; * ;; * ;;*;;r1;;2;;;;;;
*;;*;;*;;*;;*;;*;;FieldRef for param;;$i0 = r1.<java.awt.Point: int x>;;pattern detected param  r1 must not be null  because used in  FieldRef 
*;;*;;*;;*;;*;;*;;FieldRef for param;;$i1 = r1.<java.awt.Point: int y>;;pattern detected param  r1 must not be null  because used in  FieldRef 
java.awt.Rectangle;;add;;1;;public void add(java.awt.Rectangle);;;;;;;;;;
*;; * ;; * ;;*;;r1;;8;;;;;;
*;;*;;*;;*;;*;;*;;FieldRef for param;;$i12 = r1.<java.awt.Rectangle: int x>;;pattern detected param  r1 must not be null  because used in  FieldRef 
*;;*;;*;;*;;*;;*;;FieldRef for param;;$i13 = r1.<java.awt.Rectangle: int y>;;pattern detected param  r1 must not be null  because used in  FieldRef 
*;;*;;*;;*;;*;;*;;FieldRef for param;;$i14 = r1.<java.awt.Rectangle: int width>;;pattern detected param  r1 must not be null  because used in  FieldRef 
*;;*;;*;;*;;*;;*;;FieldRef for param;;$i15 = r1.<java.awt.Rectangle: int height>;;pattern detected param  r1 must not be null  because used in  FieldRef 
*;;*;;*;;*;;*;;*;;FieldRef for param;;$i16 = r1.<java.awt.Rectangle: int width>;;pattern detected param  r1 must not be null  because used in  FieldRef 
*;;*;;*;;*;;*;;*;;FieldRef for param;;$i17 = r1.<java.awt.Rectangle: int height>;;pattern detected param  r1 must not be null  because used in  FieldRef 
*;;*;;*;;*;;*;;*;;FieldRef for param;;i6 = r1.<java.awt.Rectangle: int x>;;pattern detected param  r1 must not be null  because used in  FieldRef 
*;;*;;*;;*;;*;;*;;FieldRef for param;;i7 = r1.<java.awt.Rectangle: int y>;;pattern detected param  r1 must not be null  because used in  FieldRef 
java.awt.Rectangle;;equals;;1;;public boolean equals(java.lang.Object);;;;;;;;;;
*;; * ;; * ;;*;;r1;;4;;;;;;
*;;*;;*;;*;;*;;*;;FieldRef for local initialized from param;;$i1 = r2.<java.awt.Rectangle: int x>;;pattern detected param  r1 must not be null it define a local r2which used in  FieldRef 
*;;*;;*;;*;;*;;*;;FieldRef for local initialized from param;;$i3 = r2.<java.awt.Rectangle: int y>;;pattern detected param  r1 must not be null it define a local r2which used in  FieldRef 
*;;*;;*;;*;;*;;*;;FieldRef for local initialized from param;;$i5 = r2.<java.awt.Rectangle: int width>;;pattern detected param  r1 must not be null it define a local r2which used in  FieldRef 
*;;*;;*;;*;;*;;*;;FieldRef for local initialized from param;;$i7 = r2.<java.awt.Rectangle: int height>;;pattern detected param  r1 must not be null it define a local r2which used in  FieldRef 
java.awt.Graphics;;drawPolygon;;1;;public void drawPolygon(java.awt.Polygon);;;;;;;;;;
*;; * ;; * ;;*;;r1;;3;;;;;;
*;;*;;*;;*;;*;;*;;FieldRef for param;;$r2 = r1.<java.awt.Polygon: int[] xpoints>;;pattern detected param  r1 must not be null  because used in  FieldRef 
*;;*;;*;;*;;*;;*;;FieldRef for param;;$r3 = r1.<java.awt.Polygon: int[] ypoints>;;pattern detected param  r1 must not be null  because used in  FieldRef 
*;;*;;*;;*;;*;;*;;FieldRef for param;;$i0 = r1.<java.awt.Polygon: int npoints>;;pattern detected param  r1 must not be null  because used in  FieldRef 
java.awt.Graphics;;fillPolygon;;1;;public void fillPolygon(java.awt.Polygon);;;;;;;;;;
*;; * ;; * ;;*;;r1;;3;;;;;;
*;;*;;*;;*;;*;;*;;FieldRef for param;;$r2 = r1.<java.awt.Polygon: int[] xpoints>;;pattern detected param  r1 must not be null  because used in  FieldRef 
*;;*;;*;;*;;*;;*;;FieldRef for param;;$r3 = r1.<java.awt.Polygon: int[] ypoints>;;pattern detected param  r1 must not be null  because used in  FieldRef 
*;;*;;*;;*;;*;;*;;FieldRef for param;;$i0 = r1.<java.awt.Polygon: int npoints>;;pattern detected param  r1 must not be null  because used in  FieldRef 
java.awt.Graphics;;getClipBounds;;1;;public java.awt.Rectangle getClipBounds(java.awt.Rectangle);;;;;;;;;;
*;; * ;; * ;;*;;r1;;5;;;;;;
*;;*;;*;;*;;*;;*;;FieldRef for param;;r1.<java.awt.Rectangle: int x> = $i0;;pattern detected param  r1 must not be null  because used in  FieldRef 
*;;*;;*;;*;;*;;*;;FieldRef for param;;r1.<java.awt.Rectangle: int y> = $i1;;pattern detected param  r1 must not be null  because used in  FieldRef 
*;;*;;*;;*;;*;;*;;FieldRef for param;;r1.<java.awt.Rectangle: int width> = $i2;;pattern detected param  r1 must not be null  because used in  FieldRef 
*;;*;;*;;*;;*;;*;;FieldRef for param;;r1.<java.awt.Rectangle: int height> = $i3;;pattern detected param  r1 must not be null  because used in  FieldRef 
*;;*;;*;;*;;*;;*;;ThrowStmt for param;;throw $r3;;pattern detected param  r1 must not be null  otherwise an exception is thrown 
java.awt.FontMetrics;;stringWidth;;1;;public int stringWidth(java.lang.String);;;;;;;;;;
*;; * ;; * ;;*;;r1;;2;;;;;;
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;i0 = virtualinvoke r1.<java.lang.String: int length()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;virtualinvoke r1.<java.lang.String: void getChars(int,int,char[],int)>(0, i0, r2, 0);;pattern detected param  r1 must not be null  because used in  InvokeExpr 
java.awt.Insets;;equals;;1;;public boolean equals(java.lang.Object);;;;;;;;;;
*;; * ;; * ;;*;;r1;;4;;;;;;
*;;*;;*;;*;;*;;*;;FieldRef for local initialized from param;;$i1 = r2.<java.awt.Insets: int top>;;pattern detected param  r1 must not be null it define a local r2which used in  FieldRef 
*;;*;;*;;*;;*;;*;;FieldRef for local initialized from param;;$i3 = r2.<java.awt.Insets: int left>;;pattern detected param  r1 must not be null it define a local r2which used in  FieldRef 
*;;*;;*;;*;;*;;*;;FieldRef for local initialized from param;;$i5 = r2.<java.awt.Insets: int bottom>;;pattern detected param  r1 must not be null it define a local r2which used in  FieldRef 
*;;*;;*;;*;;*;;*;;FieldRef for local initialized from param;;$i7 = r2.<java.awt.Insets: int right>;;pattern detected param  r1 must not be null it define a local r2which used in  FieldRef 
java.awt.Window;;setMinimumSize;;1;;public void setMinimumSize(java.awt.Dimension);;;;;;;;;;
*;; * ;; * ;;*;;r1;;4;;;;;;
*;;*;;*;;*;;*;;*;;FieldRef for param;;$i3 = r1.<java.awt.Dimension: int width>;;pattern detected param  r1 must not be null  because used in  FieldRef 
*;;*;;*;;*;;*;;*;;FieldRef for param;;$i5 = r1.<java.awt.Dimension: int height>;;pattern detected param  r1 must not be null  because used in  FieldRef 
*;;*;;*;;*;;*;;*;;FieldRef for param;;$i7 = r1.<java.awt.Dimension: int width>;;pattern detected param  r1 must not be null  because used in  FieldRef 
*;;*;;*;;*;;*;;*;;FieldRef for param;;$i9 = r1.<java.awt.Dimension: int height>;;pattern detected param  r1 must not be null  because used in  FieldRef 
java.awt.Window;;updateChildFocusableWindowState;;1;;static void updateChildFocusableWindowState(java.awt.Window);;;;;;;;;;
*;; * ;; * ;;*;;r0;;5;;;;;;
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;$r2 = virtualinvoke r0.<java.awt.Window: java.awt.peer.ComponentPeer getPeer()>();;pattern detected param  r0 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;$z0 = virtualinvoke r0.<java.awt.Window: boolean isShowing()>();;pattern detected param  r0 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;$r3 = virtualinvoke r0.<java.awt.Window: java.awt.peer.ComponentPeer getPeer()>();;pattern detected param  r0 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;FieldRef for param;;$r5 = r0.<java.awt.Window: java.util.Vector ownedWindowList>;;pattern detected param  r0 must not be null  because used in  FieldRef 
*;;*;;*;;*;;*;;*;;FieldRef for param;;$r6 = r0.<java.awt.Window: java.util.Vector ownedWindowList>;;pattern detected param  r0 must not be null  because used in  FieldRef 
java.awt.Window;;eventEnabled;;1;;boolean eventEnabled(java.awt.AWTEvent);;;;;;;;;;
*;; * ;; * ;;*;;r1;;1;;;;;;
*;;*;;*;;*;;*;;*;;FieldRef for param;;$i0 = r1.<java.awt.AWTEvent: int id>;;pattern detected param  r1 must not be null  because used in  FieldRef 
java.awt.Window;;processEvent;;1;;protected void processEvent(java.awt.AWTEvent);;;;;;;;;;
*;; * ;; * ;;*;;r1;;1;;;;;;
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;$i0 = virtualinvoke r1.<java.awt.AWTEvent: int getID()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
java.awt.Window;;processWindowEvent;;1;;protected void processWindowEvent(java.awt.event.WindowEvent);;;;;;;;;;
*;; * ;; * ;;*;;r1;;1;;;;;;
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;$i0 = virtualinvoke r1.<java.awt.event.WindowEvent: int getID()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
java.awt.Window;;processWindowFocusEvent;;1;;protected void processWindowFocusEvent(java.awt.event.WindowEvent);;;;;;;;;;
*;; * ;; * ;;*;;r1;;1;;;;;;
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;$i0 = virtualinvoke r1.<java.awt.event.WindowEvent: int getID()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
java.awt.Window;;processWindowStateEvent;;1;;protected void processWindowStateEvent(java.awt.event.WindowEvent);;;;;;;;;;
*;; * ;; * ;;*;;r1;;1;;;;;;
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;$i0 = virtualinvoke r1.<java.awt.event.WindowEvent: int getID()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
java.awt.Window;;preProcessKeyEvent;;1;;void preProcessKeyEvent(java.awt.event.KeyEvent);;;;;;;;;;
*;; * ;; * ;;*;;r1;;5;;;;;;
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;$z0 = virtualinvoke r1.<java.awt.event.KeyEvent: boolean isActionKey()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;$i0 = virtualinvoke r1.<java.awt.event.KeyEvent: int getKeyCode()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;$z1 = virtualinvoke r1.<java.awt.event.KeyEvent: boolean isControlDown()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;$z2 = virtualinvoke r1.<java.awt.event.KeyEvent: boolean isShiftDown()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;$i1 = virtualinvoke r1.<java.awt.event.KeyEvent: int getID()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
java.awt.Window;;dispatchEventImpl;;1;;void dispatchEventImpl(java.awt.AWTEvent);;;;;;;;;;
*;; * ;; * ;;*;;r1;;1;;;;;;
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;$i0 = virtualinvoke r1.<java.awt.AWTEvent: int getID()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
java.awt.Window;;postEvent;;1;;public boolean postEvent(java.awt.Event);;;;;;;;;;
*;; * ;; * ;;*;;r1;;1;;;;;;
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;virtualinvoke r1.<java.awt.Event: void consume()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
java.awt.Window;;connectOwnedWindow;;1;;void connectOwnedWindow(java.awt.Window);;;;;;;;;;
*;; * ;; * ;;*;;r1;;2;;;;;;
*;;*;;*;;*;;*;;*;;FieldRef for param;;r1.<java.awt.Window: java.awt.Container parent> = r0;;pattern detected param  r1 must not be null  because used in  FieldRef 
*;;*;;*;;*;;*;;*;;FieldRef for param;;$r2 = r1.<java.awt.Window: java.lang.ref.WeakReference weakThis>;;pattern detected param  r1 must not be null  because used in  FieldRef 
java.awt.Window;;setType;;1;;public void setType(java.awt.Window$Type);;;;;;;;;;
*;; * ;; * ;;*;;r1;;1;;;;;;
*;;*;;*;;*;;*;;*;;ThrowStmt for param;;throw $r6;;pattern detected param  r1 must not be null  otherwise an exception is thrown 
java.awt.Window;;setBounds;;1;;public void setBounds(java.awt.Rectangle);;;;;;;;;;
*;; * ;; * ;;*;;r1;;4;;;;;;
*;;*;;*;;*;;*;;*;;FieldRef for param;;$i0 = r1.<java.awt.Rectangle: int x>;;pattern detected param  r1 must not be null  because used in  FieldRef 
*;;*;;*;;*;;*;;*;;FieldRef for param;;$i1 = r1.<java.awt.Rectangle: int y>;;pattern detected param  r1 must not be null  because used in  FieldRef 
*;;*;;*;;*;;*;;*;;FieldRef for param;;$i2 = r1.<java.awt.Rectangle: int width>;;pattern detected param  r1 must not be null  because used in  FieldRef 
*;;*;;*;;*;;*;;*;;FieldRef for param;;$i3 = r1.<java.awt.Rectangle: int height>;;pattern detected param  r1 must not be null  because used in  FieldRef 
java.awt.Window;;paint;;1;;public void paint(java.awt.Graphics);;;;;;;;;;
*;; * ;; * ;;*;;r1;;1;;;;;;
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;r2 = virtualinvoke r1.<java.awt.Graphics: java.awt.Graphics create()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
java.awt.ModalEventFilter;;acceptEvent;;1;;public java.awt.EventFilter$FilterAction acceptEvent(java.awt.AWTEvent);;;;;;;;;;
*;; * ;; * ;;*;;r1;;2;;;;;;
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;i0 = virtualinvoke r1.<java.awt.AWTEvent: int getID()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;r2 = virtualinvoke r1.<java.awt.AWTEvent: java.lang.Object getSource()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
java.awt.ModalEventFilter;;compareTo;;1;;int compareTo(java.awt.ModalEventFilter);;;;;;;;;;
*;; * ;; * ;;*;;r1;;1;;;;;;
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;r2 = virtualinvoke r1.<java.awt.ModalEventFilter: java.awt.Dialog getModalDialog()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
java.awt.ModalEventFilter;;createFilterForDialog;;1;;static java.awt.ModalEventFilter createFilterForDialog(java.awt.Dialog);;;;;;;;;;
*;; * ;; * ;;*;;r0;;1;;;;;;
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;$r2 = virtualinvoke r0.<java.awt.Dialog: java.awt.Dialog$ModalityType getModalityType()>();;pattern detected param  r0 must not be null  because used in  InvokeExpr 
java.awt.GraphicsDevice;;getBestConfiguration;;1;;public java.awt.GraphicsConfiguration getBestConfiguration(java.awt.GraphicsConfigTemplate);;;;;;;;;;
*;; * ;; * ;;*;;r1;;1;;;;;;
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;$r3 = virtualinvoke r1.<java.awt.GraphicsConfigTemplate: java.awt.GraphicsConfiguration getBestConfiguration(java.awt.GraphicsConfiguration[])>(r2);;pattern detected param  r1 must not be null  because used in  InvokeExpr 
java.awt.GraphicsDevice;;isWindowTranslucencySupported;;1;;public boolean isWindowTranslucencySupported(java.awt.GraphicsDevice$WindowTranslucency);;;;;;;;;;
*;; * ;; * ;;*;;r1;;1;;;;;;
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;$i0 = virtualinvoke r1.<java.awt.GraphicsDevice$WindowTranslucency: int ordinal()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
java.awt.image.BufferedImage;;<init>;;1;;public void <init>(int, int, int, java.awt.image.IndexColorModel);;;;;;;;;;
*;; * ;; * ;;*;;r1;;4;;;;;;
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;$z0 = virtualinvoke r1.<java.awt.image.IndexColorModel: boolean hasAlpha()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;$z1 = virtualinvoke r1.<java.awt.image.IndexColorModel: boolean isAlphaPremultiplied()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
