class name;;Method name;;method Declaration;;number of detected pattern
java.util.concurrent.LinkedBlockingDeque;;pollLast;;public java.lang.Object pollLast(long, java.util.concurrent.TimeUnit) throws java.lang.InterruptedException;;1
java.util.concurrent.LinkedBlockingDeque;;drainTo;;public int drainTo(java.util.Collection, int);;1
java.util.concurrent.LinkedBlockingDeque;;toArray;;public java.lang.Object[] toArray(java.lang.Object[]);;1
java.util.concurrent.LinkedTransferQueue;;succ;;final java.util.concurrent.LinkedTransferQueue$Node succ(java.util.concurrent.LinkedTransferQueue$Node);;1
java.util.concurrent.LinkedTransferQueue;;unsplice;;final void unsplice(java.util.concurrent.LinkedTransferQueue$Node, java.util.concurrent.LinkedTransferQueue$Node);;1
java.util.concurrent.LinkedTransferQueue;;tryTransfer;;public boolean tryTransfer(java.lang.Object, long, java.util.concurrent.TimeUnit) throws java.lang.InterruptedException;;1
java.util.concurrent.LinkedTransferQueue;;poll;;public java.lang.Object poll(long, java.util.concurrent.TimeUnit) throws java.lang.InterruptedException;;1
java.util.concurrent.LinkedTransferQueue;;drainTo;;public int drainTo(java.util.Collection);;1
java.util.concurrent.LinkedTransferQueue;;drainTo;;public int drainTo(java.util.Collection, int);;1
java.util.concurrent.Phaser;;awaitAdvanceInterruptibly;;public int awaitAdvanceInterruptibly(int, long, java.util.concurrent.TimeUnit) throws java.lang.InterruptedException, java.util.concurrent.TimeoutException;;1
java.util.concurrent.PriorityBlockingQueue;;<init>;;public void <init>(java.util.Collection);;1
java.util.concurrent.PriorityBlockingQueue;;offer;;public boolean offer(java.lang.Object);;1
java.util.concurrent.PriorityBlockingQueue;;poll;;public java.lang.Object poll(long, java.util.concurrent.TimeUnit) throws java.lang.InterruptedException;;1
java.util.concurrent.PriorityBlockingQueue;;drainTo;;public int drainTo(java.util.Collection);;1
java.util.concurrent.PriorityBlockingQueue;;drainTo;;public int drainTo(java.util.Collection, int);;1
java.util.concurrent.PriorityBlockingQueue;;toArray;;public java.lang.Object[] toArray(java.lang.Object[]);;1
java.util.concurrent.Semaphore;;tryAcquire;;public boolean tryAcquire(long, java.util.concurrent.TimeUnit) throws java.lang.InterruptedException;;1
java.util.concurrent.Semaphore;;tryAcquire;;public boolean tryAcquire(int, long, java.util.concurrent.TimeUnit) throws java.lang.InterruptedException;;1
java.util.concurrent.atomic.AtomicIntegerArray;;<init>;;public void <init>(int[]);;1
java.util.concurrent.atomic.AtomicLongArray;;<init>;;public void <init>(long[]);;1
java.util.concurrent.atomic.AtomicMarkableReference;;get;;public java.lang.Object get(boolean[]);;1
java.util.concurrent.atomic.AtomicMarkableReference;;objectFieldOffset;;static long objectFieldOffset(sun.misc.Unsafe, java.lang.String, java.lang.Class);;2
java.util.concurrent.atomic.AtomicStampedReference;;get;;public java.lang.Object get(int[]);;1
java.util.concurrent.atomic.AtomicStampedReference;;objectFieldOffset;;static long objectFieldOffset(sun.misc.Unsafe, java.lang.String, java.lang.Class);;2
java.util.concurrent.locks.AbstractQueuedLongSynchronizer;;acquireQueued;;final boolean acquireQueued(java.util.concurrent.locks.AbstractQueuedLongSynchronizer$Node, long);;1
java.util.concurrent.locks.AbstractQueuedLongSynchronizer;;isQueued;;public final boolean isQueued(java.lang.Thread);;1
java.util.concurrent.locks.AbstractQueuedLongSynchronizer;;isOnSyncQueue;;final boolean isOnSyncQueue(java.util.concurrent.locks.AbstractQueuedLongSynchronizer$Node);;1
java.util.concurrent.locks.AbstractQueuedLongSynchronizer;;transferForSignal;;final boolean transferForSignal(java.util.concurrent.locks.AbstractQueuedLongSynchronizer$Node);;1
java.util.concurrent.locks.AbstractQueuedLongSynchronizer;;fullyRelease;;final long fullyRelease(java.util.concurrent.locks.AbstractQueuedLongSynchronizer$Node);;1
java.util.concurrent.locks.AbstractQueuedLongSynchronizer;;owns;;public final boolean owns(java.util.concurrent.locks.AbstractQueuedLongSynchronizer$ConditionObject);;1
java.util.concurrent.locks.AbstractQueuedLongSynchronizer;;hasWaiters;;public final boolean hasWaiters(java.util.concurrent.locks.AbstractQueuedLongSynchronizer$ConditionObject);;1
java.util.concurrent.locks.AbstractQueuedLongSynchronizer;;getWaitQueueLength;;public final int getWaitQueueLength(java.util.concurrent.locks.AbstractQueuedLongSynchronizer$ConditionObject);;1
java.util.concurrent.locks.AbstractQueuedLongSynchronizer;;getWaitingThreads;;public final java.util.Collection getWaitingThreads(java.util.concurrent.locks.AbstractQueuedLongSynchronizer$ConditionObject);;1
java.util.concurrent.locks.ReentrantReadWriteLock;;hasWaiters;;public boolean hasWaiters(java.util.concurrent.locks.Condition);;1
java.util.concurrent.locks.ReentrantReadWriteLock;;getWaitQueueLength;;public int getWaitQueueLength(java.util.concurrent.locks.Condition);;1
java.util.concurrent.locks.ReentrantReadWriteLock;;getWaitingThreads;;protected java.util.Collection getWaitingThreads(java.util.concurrent.locks.Condition);;1
java.util.jar.Attributes;;putAll;;public void putAll(java.util.Map);;1
java.util.jar.Attributes;;write;;void write(java.io.DataOutputStream) throws java.io.IOException;;1
java.util.jar.Attributes;;writeMain;;void writeMain(java.io.DataOutputStream) throws java.io.IOException;;1
java.util.jar.Attributes;;read;;void read(java.util.jar.Manifest$FastInputStream, byte[]) throws java.io.IOException;;2
java.util.jar.Manifest;;<init>;;public void <init>(java.util.jar.Manifest);;1
java.util.jar.Manifest;;make72Safe;;static void make72Safe(java.lang.StringBuffer);;1
java.util.jar.Manifest;;equals;;public boolean equals(java.lang.Object);;1
java.util.jar.JarEntry;;<init>;;public void <init>(java.util.jar.JarEntry);;1
java.util.zip.ZipEntry;;<init>;;public void <init>(java.lang.String);;1
java.util.zip.ZipEntry;;<init>;;public void <init>(java.util.zip.ZipEntry);;1
java.util.jar.JarFile;;getInputStream;;public synchronized java.io.InputStream getInputStream(java.util.zip.ZipEntry) throws java.io.IOException;;1
java.util.jar.JarFile;;entryNames;;java.util.Enumeration entryNames(java.security.CodeSource[]);;1
java.util.zip.ZipFile;;<init>;;public void <init>(java.io.File, int, java.nio.charset.Charset) throws java.io.IOException;;2
java.util.zip.ZipFile;;getEntry;;public java.util.zip.ZipEntry getEntry(java.lang.String);;1
java.util.zip.ZipFile;;getInputStream;;public java.io.InputStream getInputStream(java.util.zip.ZipEntry) throws java.io.IOException;;1
java.util.jar.JarVerifier;;beginEntry;;public void beginEntry(java.util.jar.JarEntry, sun.security.util.ManifestEntryVerifier) throws java.io.IOException;;1
java.util.jar.JarVerifier;;update;;public void update(int, sun.security.util.ManifestEntryVerifier) throws java.io.IOException;;1
java.util.jar.JarVerifier;;update;;public void update(int, byte[], int, int, sun.security.util.ManifestEntryVerifier) throws java.io.IOException;;1
java.util.jar.JarVerifier;;getCodeSigners;;public java.security.CodeSigner[] getCodeSigners(java.util.jar.JarFile, java.util.jar.JarEntry);;2
java.util.jar.JarVerifier;;entryNames;;public synchronized java.util.Enumeration entryNames(java.util.jar.JarFile, java.security.CodeSource[]);;1
java.util.jar.JarVerifier;;isSigningRelated;;static boolean isSigningRelated(java.lang.String);;1
java.util.zip.ZipCoder;;getBytes;;byte[] getBytes(java.lang.String);;1
java.util.zip.Inflater;;setInput;;public void setInput(byte[], int, int);;1
java.util.zip.Inflater;;setDictionary;;public void setDictionary(byte[], int, int);;1
java.util.zip.Inflater;;inflate;;public int inflate(byte[], int, int) throws java.util.zip.DataFormatException;;1
java.util.jar.JavaUtilJarAccessImpl;;jarFileHasClassPathAttribute;;public boolean jarFileHasClassPathAttribute(java.util.jar.JarFile) throws java.io.IOException;;1
java.util.jar.JavaUtilJarAccessImpl;;getCodeSources;;public java.security.CodeSource[] getCodeSources(java.util.jar.JarFile, java.net.URL);;1
java.util.jar.JavaUtilJarAccessImpl;;getCodeSource;;public java.security.CodeSource getCodeSource(java.util.jar.JarFile, java.net.URL, java.lang.String);;1
java.util.jar.JavaUtilJarAccessImpl;;entryNames;;public java.util.Enumeration entryNames(java.util.jar.JarFile, java.security.CodeSource[]);;1
java.util.jar.JavaUtilJarAccessImpl;;entries2;;public java.util.Enumeration entries2(java.util.jar.JarFile);;1
java.util.jar.JavaUtilJarAccessImpl;;setEagerValidation;;public void setEagerValidation(java.util.jar.JarFile, boolean);;1
java.util.jar.JavaUtilJarAccessImpl;;getManifestDigests;;public java.util.List getManifestDigests(java.util.jar.JarFile);;1
java.util.zip.ZipInputStream;;<init>;;public void <init>(java.io.InputStream, java.nio.charset.Charset);;2
java.util.zip.InflaterInputStream;;read;;public int read(byte[], int, int) throws java.io.IOException;;1
java.util.zip.CRC32;;update;;public void update(byte[], int, int);;1
java.util.jar.JarOutputStream;;<init>;;public void <init>(java.io.OutputStream, java.util.jar.Manifest) throws java.io.IOException;;1
java.util.jar.JarOutputStream;;putNextEntry;;public void putNextEntry(java.util.zip.ZipEntry) throws java.io.IOException;;1
java.util.zip.ZipOutputStream;;<init>;;public void <init>(java.io.OutputStream, java.nio.charset.Charset);;1
java.util.zip.ZipOutputStream;;putNextEntry;;public void putNextEntry(java.util.zip.ZipEntry) throws java.io.IOException;;1
java.util.zip.Deflater;;setInput;;public void setInput(byte[], int, int);;1
java.util.zip.Deflater;;setDictionary;;public void setDictionary(byte[], int, int);;1
java.util.zip.Deflater;;deflate;;public int deflate(byte[], int, int, int);;1
java.util.logging.StreamHandler;;setOutputStream;;protected synchronized void setOutputStream(java.io.OutputStream) throws java.lang.SecurityException;;1
java.util.logging.LogRecord;;<init>;;public void <init>(java.util.logging.Level, java.lang.String);;1
java.util.logging.LogRecord;;setLevel;;public void setLevel(java.util.logging.Level);;1
java.util.logging.Handler;;setFormatter;;public void setFormatter(java.util.logging.Formatter) throws java.lang.SecurityException;;1
java.util.logging.Handler;;setErrorManager;;public void setErrorManager(java.util.logging.ErrorManager);;1
java.util.logging.Handler;;setLevel;;public synchronized void setLevel(java.util.logging.Level) throws java.lang.SecurityException;;1
java.util.logging.Handler;;isLoggable;;public boolean isLoggable(java.util.logging.LogRecord);;1
java.util.logging.LogManager;;addPropertyChangeListener;;public void addPropertyChangeListener(java.beans.PropertyChangeListener) throws java.lang.SecurityException;;1
java.util.logging.LogManager;;addLogger;;public synchronized boolean addLogger(java.util.logging.Logger);;1
java.util.logging.Formatter;;formatMessage;;public synchronized java.lang.String formatMessage(java.util.logging.LogRecord);;1
java.util.logging.Level;;<init>;;protected void <init>(java.lang.String, int, java.lang.String);;1
java.util.logging.Level;;parse;;public static synchronized java.util.logging.Level parse(java.lang.String) throws java.lang.IllegalArgumentException;;1
java.util.logging.Level;;equals;;public boolean equals(java.lang.Object);;1
java.util.logging.SimpleFormatter;;format;;public synchronized java.lang.String format(java.util.logging.LogRecord);;1
java.util.logging.Logger;;log;;public void log(java.util.logging.LogRecord);;1
java.util.logging.Logger;;log;;public void log(java.util.logging.Level, java.lang.String);;1
java.util.logging.Logger;;log;;public void log(java.util.logging.Level, java.lang.String, java.lang.Object);;1
java.util.logging.Logger;;log;;public void log(java.util.logging.Level, java.lang.String, java.lang.Object[]);;1
java.util.logging.Logger;;log;;public void log(java.util.logging.Level, java.lang.String, java.lang.Throwable);;1
java.util.logging.Logger;;logp;;public void logp(java.util.logging.Level, java.lang.String, java.lang.String, java.lang.String);;1
java.util.logging.Logger;;logp;;public void logp(java.util.logging.Level, java.lang.String, java.lang.String, java.lang.String, java.lang.Object);;1
java.util.logging.Logger;;logp;;public void logp(java.util.logging.Level, java.lang.String, java.lang.String, java.lang.String, java.lang.Object[]);;1
java.util.logging.Logger;;logp;;public void logp(java.util.logging.Level, java.lang.String, java.lang.String, java.lang.String, java.lang.Throwable);;1
java.util.logging.Logger;;logrb;;public void logrb(java.util.logging.Level, java.lang.String, java.lang.String, java.lang.String, java.lang.String);;1
java.util.logging.Logger;;logrb;;public void logrb(java.util.logging.Level, java.lang.String, java.lang.String, java.lang.String, java.lang.String, java.lang.Object);;1
java.util.logging.Logger;;logrb;;public void logrb(java.util.logging.Level, java.lang.String, java.lang.String, java.lang.String, java.lang.String, java.lang.Object[]);;1
java.util.logging.Logger;;logrb;;public void logrb(java.util.logging.Level, java.lang.String, java.lang.String, java.lang.String, java.lang.String, java.lang.Throwable);;1
java.util.logging.Logger;;isLoggable;;public boolean isLoggable(java.util.logging.Level);;1
java.util.logging.Logger;;addHandler;;public void addHandler(java.util.logging.Handler) throws java.lang.SecurityException;;1
java.util.logging.Logger;;setParent;;public void setParent(java.util.logging.Logger);;1
java.util.logging.FileHandler;;<init>;;public void <init>(java.lang.String) throws java.io.IOException, java.lang.SecurityException;;1
java.util.logging.FileHandler;;<init>;;public void <init>(java.lang.String, boolean) throws java.io.IOException, java.lang.SecurityException;;1
java.util.logging.FileHandler;;<init>;;public void <init>(java.lang.String, int, int) throws java.io.IOException, java.lang.SecurityException;;1
java.util.logging.FileHandler;;<init>;;public void <init>(java.lang.String, int, int, boolean) throws java.io.IOException, java.lang.SecurityException;;1
java.util.logging.XMLFormatter;;format;;public java.lang.String format(java.util.logging.LogRecord);;1
java.util.logging.Logging;;setLoggerLevel;;public void setLoggerLevel(java.lang.String, java.lang.String);;1
java.util.logging.LoggingPermission;;<init>;;public void <init>(java.lang.String, java.lang.String) throws java.lang.IllegalArgumentException;;1
java.util.logging.LoggingProxyImpl;;getLevel;;public java.lang.Object getLevel(java.lang.Object);;1
java.util.logging.LoggingProxyImpl;;setLevel;;public void setLevel(java.lang.Object, java.lang.Object);;1
java.util.logging.LoggingProxyImpl;;isLoggable;;public boolean isLoggable(java.lang.Object, java.lang.Object);;1
java.util.logging.LoggingProxyImpl;;log;;public void log(java.lang.Object, java.lang.Object, java.lang.String);;1
java.util.logging.LoggingProxyImpl;;log;;public void log(java.lang.Object, java.lang.Object, java.lang.String, java.lang.Throwable);;1
java.util.logging.LoggingProxyImpl;;log;;public transient void log(java.lang.Object, java.lang.Object, java.lang.String, java.lang.Object[]);;1
java.util.logging.LoggingProxyImpl;;getLevelName;;public java.lang.String getLevelName(java.lang.Object);;1
java.util.logging.MemoryHandler;;publish;;public synchronized void publish(java.util.logging.LogRecord);;1
java.util.logging.MemoryHandler;;setPushLevel;;public void setPushLevel(java.util.logging.Level) throws java.lang.SecurityException;;1
java.util.prefs.AbstractPreferences;;<init>;;protected void <init>(java.util.prefs.AbstractPreferences, java.lang.String);;1
java.util.prefs.AbstractPreferences;;get;;public java.lang.String get(java.lang.String, java.lang.String);;1
java.util.prefs.AbstractPreferences;;node;;public java.util.prefs.Preferences node(java.lang.String);;1
java.util.prefs.AbstractPreferences;;nodeExists;;public boolean nodeExists(java.lang.String) throws java.util.prefs.BackingStoreException;;1
java.util.prefs.AbstractPreferences;;addPreferenceChangeListener;;public void addPreferenceChangeListener(java.util.prefs.PreferenceChangeListener);;1
java.util.prefs.AbstractPreferences;;addNodeChangeListener;;public void addNodeChangeListener(java.util.prefs.NodeChangeListener);;1
java.util.prefs.Base64;;main;;public static void main(java.lang.String[]);;1
java.util.prefs.XmlSupport;;export;;static void export(java.io.OutputStream, java.util.prefs.Preferences, boolean) throws java.io.IOException, java.util.prefs.BackingStoreException;;1
java.util.prefs.XmlSupport;;exportMap;;static void exportMap(java.io.OutputStream, java.util.Map) throws java.io.IOException;;1
java.util.prefs.XmlSupport;;importMap;;static void importMap(java.io.InputStream, java.util.Map) throws java.io.IOException, java.util.prefs.InvalidPreferencesFormatException;;1
java.util.regex.UnicodeProp;;forName;;public static java.util.regex.UnicodeProp forName(java.lang.String);;1
java.util.regex.UnicodeProp;;forPOSIXName;;public static java.util.regex.UnicodeProp forPOSIXName(java.lang.String);;1
java.util.zip.Adler32;;update;;public void update(byte[], int, int);;1
java.util.zip.DeflaterInputStream;;<init>;;public void <init>(java.io.InputStream, java.util.zip.Deflater, int);;2
java.util.zip.DeflaterInputStream;;read;;public int read(byte[], int, int) throws java.io.IOException;;1
java.util.zip.InflaterOutputStream;;<init>;;public void <init>(java.io.OutputStream, java.util.zip.Inflater, int);;2
java.util.zip.InflaterOutputStream;;write;;public void write(byte[], int, int) throws java.io.IOException;;1
